airbnb_listing_id,price,ano,mes,dia,latitude,longitude,Address
52365560.0,350.0,2022.0,11.0,12.0,-27.13355,-48.60546,Morretes
53717416.0,371.0,2022.0,7.0,31.0,-27.13306,-48.60033,Morretes
16177778.0,600.0,2022.0,10.0,27.0,-27.12398,-48.6075,Meia Praia
5.578759985504298e+17,500.0,2022.0,12.0,1.0,-27.11518,-48.61207,Meia Praia
22514231.0,250.0,2022.0,10.0,24.0,-27.10713,-48.61393,Morretes
40250642.0,400.0,2022.0,10.0,23.0,-27.1296,-48.60159,Centro
38818200.0,699.0,2022.0,12.0,3.0,-27.12883,-48.59985,Morretes
41721914.0,1000.0,2022.0,10.0,13.0,-27.13149,-48.6037,Morretes
46088002.0,300.0,2022.0,11.0,21.0,-27.1375,-48.59726,Centro
6.740021208824497e+17,155.0,2022.0,11.0,29.0,-27.12348,-48.60376,Centro
36235028.0,600.0,2022.0,12.0,2.0,-27.12347,-48.60733,Meia Praia
53567582.0,997.0,2022.0,10.0,6.0,-27.13881,-48.59217,Meia Praia
53355882.0,810.0,2022.0,12.0,4.0,-27.12901,-48.60659,Morretes
7.252870767843904e+17,1100.0,2022.0,11.0,7.0,-27.13718,-48.59364,Meia Praia
54401392.0,700.0,2022.0,11.0,9.0,-27.12226,-48.61604,Meia Praia
53990080.0,890.0,2022.0,10.0,25.0,-27.12729,-48.6003,Centro
48466066.0,1000.0,2022.0,10.0,8.0,-27.15335,-48.57277,Meia Praia
46657202.0,1600.0,2022.0,11.0,29.0,-27.13059,-48.59977,Morretes
41227471.0,550.0,2022.0,11.0,2.0,-27.13434,-48.59926,Meia Praia
41109678.0,350.0,2022.0,11.0,8.0,-27.11608,-48.61252,Meia Praia
27981528.0,280.0,2022.0,10.0,28.0,-27.08966,-48.61629,Meia Praia
6.246339462039044e+17,140.0,2022.0,12.0,1.0,-27.154991,-48.593098,Meia Praia
6.340194957530657e+17,250.0,2022.0,11.0,1.0,-27.10145,-48.61759,Meia Praia
5.935829443007077e+17,280.0,2022.0,12.0,5.0,-27.115957,-48.609123,Meia Praia
5.3913044582194586e+17,209.0,2022.0,10.0,14.0,-27.08945,-48.61205,Meia Praia
47700661.0,1000.0,2022.0,11.0,7.0,-27.13025,-48.59975,Meia Praia
30466884.0,1750.0,2022.0,12.0,7.0,-27.1115,-48.61155,Ilhota
53918944.0,200.0,2022.0,11.0,24.0,-27.08702,-48.61375,Meia Praia
7.066289381087391e+17,600.0,2022.0,11.0,28.0,-27.14887,-48.57727,Centro
38548630.0,570.0,2022.0,10.0,25.0,-27.11461,-48.60837,Morretes
21547223.0,5000.0,2022.0,10.0,29.0,-27.13899,-48.59177,Meia Praia
7.036782418222383e+17,300.0,2022.0,12.0,3.0,-27.14154,-48.59816,Ilhota
41742885.0,1200.0,2022.0,11.0,7.0,-27.13333,-48.60608,Centro
53717416.0,257.0,2022.0,9.0,22.0,-27.13306,-48.60033,Meia Praia
32585103.0,150.0,2022.0,9.0,25.0,-27.13984,-48.59174,Meia Praia
41082173.0,1250.0,2022.0,10.0,22.0,-27.14446,-48.58806,Meia Praia
10939638.0,180.0,2022.0,11.0,6.0,-27.10131,-48.61452,Meia Praia
43379132.0,480.0,2022.0,7.0,7.0,-27.12536,-48.60169,Morretes
27338096.0,350.0,2022.0,11.0,28.0,-27.09855,-48.61524,Meia Praia
16570256.0,240.0,2022.0,10.0,11.0,-27.13463,-48.59846,Meia Praia
46027787.0,650.0,2022.0,11.0,13.0,-27.12973,-48.6041,Meia Praia
40843465.0,1400.0,2022.0,10.0,30.0,-27.12329,-48.60569,Meia Praia
16804726.0,2500.0,2022.0,10.0,28.0,-27.12809,-48.60703,Centro
7.218602406808096e+17,300450.0,2022.0,11.0,9.0,-27.1378209,-48.5981104,Meia Praia
7.712066535555777e+17,900.0,2022.0,12.0,3.0,-27.10594,-48.61873,Meia Praia
53592531.0,560.0,2022.0,10.0,11.0,-27.12502,-48.62327,Meia Praia
54235622.0,300.0,2022.0,10.0,11.0,-27.08419,-48.61514,Meia Praia
31333893.0,520.0,2022.0,10.0,30.0,-27.15663,-48.575,Meia Praia
6.745742089020122e+17,540.0,2022.0,10.0,10.0,-27.12962,-48.6042,Meia Praia
40586927.0,400.0,2022.0,11.0,21.0,-27.14661,-48.58331,Morretes
16105751.0,350.0,2022.0,11.0,9.0,-27.09861,-48.6165,Morretes
7.530194993375205e+17,800.0,2022.0,12.0,7.0,-27.13103,-48.59988,Meia Praia
46637795.0,600.0,2022.0,10.0,5.0,-27.13733,-48.59647,Meia Praia
21324331.0,99.0,2022.0,8.0,2.0,-27.13354,-48.59698,Meia Praia
40093238.0,1200.0,2022.0,10.0,30.0,-27.13329,-48.59807,Meia Praia
45609917.0,400.0,2022.0,11.0,22.0,-27.13781,-48.59252,Meia Praia
53990080.0,890.0,2022.0,11.0,7.0,-27.12729,-48.6003,Centro
26026295.0,250.0,2022.0,8.0,8.0,-27.12567,-48.60339,Meia Praia
32609979.0,290.0,2022.0,12.0,4.0,-27.11586,-48.60976,Meia Praia
31950848.0,450.0,2022.0,10.0,25.0,-27.13483,-48.60081,Meia Praia
39623532.0,1750.0,2022.0,11.0,8.0,-27.12783,-48.60121,Meia Praia
43441094.0,250.0,2022.0,9.0,16.0,-27.0887,-48.60968,Morretes
5.840147576090452e+17,180.0,2022.0,11.0,23.0,-27.09092,-48.61568,Meia Praia
53498029.0,700.0,2022.0,11.0,3.0,-27.13389,-48.59475,Meia Praia
53603293.0,450.0,2022.0,10.0,5.0,-27.1319,-48.60748,Meia Praia
7.363687116021021e+17,570.0,2022.0,11.0,21.0,-27.14721,-48.58949,Meia Praia
52517585.0,500.0,2022.0,11.0,6.0,-27.12906,-48.60264,Morretes
7.292355671000471e+17,900.0,2022.0,11.0,15.0,-27.13183,-48.59784,Meia Praia
21077682.0,560.0,2022.0,10.0,6.0,-27.14117,-48.59262,Meia Praia
22063940.0,600.0,2022.0,10.0,21.0,-27.13071,-48.60352,Meia Praia
6.228787086740092e+17,650.0,2022.0,12.0,2.0,-27.13369,-48.59931,Meia Praia
48254075.0,230.0,2022.0,11.0,29.0,-27.13487,-48.59603,Meia Praia
53657864.0,990.0,2022.0,10.0,8.0,-27.13741,-48.59894,Centro
22031263.0,750.0,2022.0,12.0,6.0,-27.13188,-48.59774,Morretes
52590776.0,1100.0,2022.0,11.0,4.0,-27.12294,-48.60797,Centro
22374889.0,250.0,2022.0,8.0,8.0,-27.13146,-48.60699,Morretes
7.167157483369551e+17,550.0,2022.0,10.0,31.0,-27.12592,-48.60691,Meia Praia
7.34707774394613e+17,650.0,2022.0,10.0,22.0,-27.11699,-48.60829,Morretes
50567595.0,160.0,2022.0,10.0,12.0,-27.05322,-48.59671,Meia Praia
52488813.0,500.0,2022.0,11.0,28.0,-27.13755,-48.59512,Meia Praia
53142229.0,2590.0,2022.0,12.0,5.0,-27.0921,-48.60575,Meia Praia
48529496.0,200.0,2022.0,10.0,8.0,-27.11618,-48.61075,Meia Praia
5.367670250739323e+17,499.0,2022.0,11.0,3.0,-27.13196,-48.61219,Meia Praia
53325047.0,650.0,2022.0,11.0,18.0,-27.12525,-48.60467,Meia Praia
52733626.0,350.0,2022.0,10.0,15.0,-27.134197,-48.600887,Meia Praia
52517585.0,500.0,2022.0,10.0,14.0,-27.12906,-48.60264,Centro
45350304.0,500.0,2022.0,10.0,29.0,-27.13122,-48.59942,Meia Praia
6.185907592057636e+17,350.0,2022.0,12.0,2.0,-27.13383,-48.60005,Centro
30491733.0,550.0,2022.0,10.0,7.0,-27.11679,-48.60844,Meia Praia
7.28531681504671e+17,100.0,2022.0,11.0,3.0,-27.107656803493107,-48.61662377208841,Meia Praia
46116173.0,200.0,2022.0,10.0,10.0,-27.14259,-48.58892,Meia Praia
22950438.0,600.0,2022.0,11.0,7.0,-27.06228,-48.5941,Meia Praia
7.064899072887949e+17,518.0,2022.0,10.0,8.0,-27.12561,-48.60404,Meia Praia
53605236.0,400.0,2022.0,11.0,12.0,-27.15075,-48.58783,Meia Praia
52416938.0,1499.0,2022.0,11.0,25.0,-27.12344,-48.60743,Morretes
7.551144432529864e+17,500.0,2022.0,12.0,6.0,-27.121513482612592,-48.60820680856705,Meia Praia
53936229.0,350.0,2022.0,10.0,12.0,-27.15245,-48.59656,Centro
23299596.0,99.0,2022.0,8.0,2.0,-27.13328,-48.5977,Meia Praia
22452333.0,634.0,2022.0,11.0,4.0,-27.12038,-48.60771,Meia Praia
31055188.0,220.0,2022.0,11.0,3.0,-27.05154,-48.59019,Meia Praia
6.592621370395643e+17,550.0,2022.0,11.0,1.0,-27.13625,-48.59696,Meia Praia
7.211567903778904e+17,200.0,2022.0,12.0,6.0,-27.15837,-48.5712,Meia Praia
40843465.0,1400.0,2022.0,10.0,12.0,-27.12329,-48.60569,Meia Praia
52650644.0,360.0,2022.0,10.0,12.0,-27.13828,-48.59531,Meia Praia
21108789.0,400.0,2022.0,10.0,11.0,-27.12303,-48.60505,Meia Praia
53885820.0,1200.0,2022.0,11.0,8.0,-27.0806391058138,-48.614430874586105,Morretes
44699323.0,2000.0,2022.0,10.0,10.0,-27.09919,-48.61413,Meia Praia
52348108.0,550.0,2022.0,10.0,12.0,-27.12145,-48.60631,Meia Praia
16017693.0,472.0,2022.0,8.0,24.0,-27.12461,-48.60795,Centro
53972959.0,1030.0,2022.0,12.0,1.0,-27.12474,-48.60265,Centro
46876680.0,140.0,2022.0,10.0,22.0,-27.102888,-48.615757,Meia Praia
45802421.0,500.0,2022.0,10.0,27.0,-27.14696,-48.58591,Meia Praia
6.738262677437976e+17,550.0,2022.0,10.0,7.0,-27.12978,-48.60072,Meia Praia
21280090.0,750.0,2022.0,10.0,28.0,-27.13978,-48.59218,Meia Praia
40209404.0,136.0,2022.0,6.0,22.0,-27.09006,-48.61213,Meia Praia
20432864.0,200.0,2022.0,10.0,14.0,-27.13562,-48.59539,Meia Praia
41532894.0,720.0,2022.0,12.0,7.0,-27.12496,-48.60491,Meia Praia
29370604.0,126.0,2022.0,10.0,20.0,-27.13812,-48.59849,Meia Praia
46220279.0,500.0,2022.0,10.0,24.0,-27.12301,-48.60604,Meia Praia
31530689.0,700.0,2022.0,10.0,9.0,-27.1422,-48.59011,Meia Praia
42013117.0,180.0,2022.0,11.0,6.0,-27.12721,-48.60374,Meia Praia
54197754.0,400.0,2022.0,10.0,15.0,-27.10488,-48.61438,Meia Praia
53113023.0,980.0,2022.0,11.0,15.0,-27.1544,-48.56756,Meia Praia
47921968.0,1000.0,2022.0,11.0,5.0,-27.13211,-48.59817,Meia Praia
15632254.0,600.0,2022.0,12.0,7.0,-27.11266,-48.60823,Meia Praia
7.484982498738499e+17,460.0,2022.0,11.0,28.0,-27.116937100997525,-48.61227207301636,Meia Praia
37183669.0,170.0,2022.0,11.0,11.0,-27.08728,-48.61408,Meia Praia
7.261323193128129e+17,200.0,2022.0,11.0,26.0,-27.10927,-48.61632,Meia Praia
6.150478295785715e+17,80.0,2022.0,10.0,9.0,-27.13407,-48.59834,Centro
28160414.0,498.0,2022.0,11.0,5.0,-27.10648,-48.61294,Morretes
7.34707774394613e+17,650.0,2022.0,11.0,19.0,-27.11699,-48.60829,Meia Praia
6.396260776817985e+17,80.0,2022.0,10.0,19.0,-27.13331,-48.60118,Canto da Praia
53102384.0,500.0,2022.0,11.0,7.0,-27.12292,-48.60823,Morretes
52358821.0,420.0,2022.0,10.0,28.0,-27.09152,-48.6054,Meia Praia
6.045210432815346e+17,500.0,2022.0,12.0,1.0,-27.097461700439453,-48.61371612548828,Meia Praia
52337033.0,450.0,2022.0,11.0,28.0,-27.15767,-48.56973,Meia Praia
40586927.0,400.0,2022.0,10.0,29.0,-27.14661,-48.58331,Meia Praia
41888100.0,180.0,2022.0,8.0,14.0,-27.12249,-48.60644,Meia Praia
7.12957378943504e+17,600.0,2022.0,10.0,5.0,-27.07807,-48.61499,Morretes
30560948.0,300.0,2022.0,11.0,28.0,-27.12092,-48.60609,Meia Praia
7.064900973617878e+17,805.0,2022.0,11.0,6.0,-27.12757,-48.60234,Ilhota
30086402.0,750.0,2022.0,10.0,22.0,-27.09231,-48.61775,Meia Praia
42239404.0,550.0,2022.0,10.0,31.0,-27.12771,-48.60193,Meia Praia
7.389972122463181e+17,250.0,2022.0,12.0,3.0,-27.1382834,-48.5983548,Morretes
22374889.0,250.0,2022.0,7.0,13.0,-27.13146,-48.60699,Meia Praia
31556344.0,1000.0,2022.0,10.0,27.0,-27.14683,-48.58142,Meia Praia
6.13065686516416e+17,269.0,2022.0,10.0,11.0,-27.13176,-48.5988,Morretes
46486203.0,550.0,2022.0,11.0,26.0,-27.09598,-48.61669,Meia Praia
40556586.0,170.0,2022.0,11.0,11.0,-27.15997,-48.56457,Meia Praia
7.153161895998993e+17,600.0,2022.0,10.0,21.0,-27.13495125464961,-48.599425591528416,Meia Praia
39032502.0,200.0,2022.0,11.0,14.0,-27.15522,-48.57529,Meia Praia
21108789.0,160.0,2022.0,10.0,21.0,-27.12303,-48.60505,Meia Praia
24285298.0,950.0,2022.0,11.0,4.0,-27.13645,-48.5953,Meia Praia
53803935.0,390.0,2022.0,11.0,14.0,-27.14353,-48.58944,Meia Praia
53272607.0,500.0,2022.0,11.0,4.0,-27.12942,-48.62037,Meia Praia
47252509.0,660.0,2022.0,10.0,29.0,-27.10955,-48.6124,Centro
46792527.0,390.0,2022.0,10.0,5.0,-27.10454,-48.61376,Meia Praia
32424370.0,950.0,2022.0,11.0,13.0,-27.12806,-48.60392,Meia Praia
52619435.0,400.0,2022.0,11.0,6.0,-27.09199,-48.61722,Meia Praia
39701120.0,230.0,2022.0,12.0,7.0,-27.08659,-48.63669,Centro
46318051.0,350.0,2022.0,9.0,20.0,-27.14662,-48.58122,Meia Praia
22383070.0,250.0,2022.0,10.0,7.0,-27.13706,-48.59939,Meia Praia
52530322.0,400.0,2022.0,10.0,21.0,-27.141527,-48.594387,Meia Praia
53643568.0,829.0,2022.0,12.0,6.0,-27.136894,-48.598686,Centro
24353133.0,489.0,2022.0,7.0,29.0,-27.12942,-48.60158,Meia Praia
51886313.0,412.0,2022.0,6.0,27.0,-27.13246,-48.60244,Meia Praia
48624860.0,250.0,2022.0,12.0,3.0,-27.14261,-48.59351,Meia Praia
40671123.0,900.0,2022.0,11.0,21.0,-27.12475,-48.60676,Meia Praia
6.294676778999291e+17,1800.0,2022.0,10.0,18.0,-27.09384,-48.61433,Meia Praia
46677384.0,430.0,2022.0,11.0,22.0,-27.12878,-48.60205,Meia Praia
7.338730828013641e+17,600.0,2022.0,11.0,1.0,-27.1242,-48.61594,Centro
47274994.0,1200.0,2022.0,11.0,13.0,-27.14476,-48.58941,Meia Praia
53700102.0,850.0,2022.0,10.0,6.0,-27.12891,-48.60123,Morretes
6.745742089020122e+17,320.0,2022.0,11.0,5.0,-27.12962,-48.6042,Morretes
48848529.0,390.0,2022.0,11.0,23.0,-27.13158,-48.60238,Meia Praia
45435621.0,2000.0,2022.0,10.0,30.0,-27.1343,-48.59607,Centro
40236441.0,199.0,2022.0,11.0,27.0,-27.1229,-48.61899,Centro
42180312.0,225.0,2022.0,11.0,13.0,-27.13458,-48.61365,Morretes
32547411.0,290.0,2022.0,12.0,3.0,-27.10395,-48.61509,Meia Praia
5.2547256092997606e+17,780.0,2022.0,10.0,5.0,-27.138884,-48.591633,Meia Praia
46690986.0,1000.0,2022.0,11.0,26.0,-27.13369,-48.60201,Canto da Praia
6.142517267629807e+17,365.0,2022.0,11.0,8.0,-27.13544,-48.59595,Centro
51886313.0,309.0,2022.0,10.0,7.0,-27.13246,-48.60244,Meia Praia
52214716.0,897.0,2022.0,12.0,5.0,-27.13719,-48.59333,Meia Praia
31924629.0,90.0,2022.0,12.0,3.0,-27.14964,-48.59482,Meia Praia
54337886.0,294.0,2022.0,11.0,5.0,-27.13619,-48.60787,Meia Praia
37708447.0,1300.0,2022.0,12.0,6.0,-27.14076,-48.59156,Meia Praia
47274994.0,1200.0,2022.0,12.0,3.0,-27.14476,-48.58941,Meia Praia
6.450928181326529e+17,400.0,2022.0,10.0,29.0,-27.12146,-48.60537,Meia Praia
54197754.0,400.0,2022.0,11.0,27.0,-27.10488,-48.61438,Meia Praia
47189324.0,270.0,2022.0,10.0,15.0,-27.14351,-48.59626,Centro
3975503.0,780.0,2022.0,11.0,5.0,-27.12512,-48.60336,Meia Praia
10266012.0,130.0,2022.0,10.0,14.0,-27.12133,-48.6129,Meia Praia
47290329.0,350.0,2022.0,11.0,18.0,-27.12141,-48.61482,Meia Praia
7.442745603910463e+17,600.0,2022.0,11.0,14.0,-27.13479998957105,-48.59962516242674,Meia Praia
30756202.0,300.0,2022.0,10.0,15.0,-27.13915,-48.59531,Meia Praia
53400271.0,500.0,2022.0,11.0,18.0,-27.13532,-48.60913,Meia Praia
51879136.0,500.0,2022.0,11.0,23.0,-27.096668,-48.617725,Morretes
14884678.0,600.0,2022.0,10.0,12.0,-27.13012,-48.59922,Centro
38191694.0,240.0,2022.0,11.0,10.0,-27.12994,-48.60241,Meia Praia
9471763.0,200.0,2022.0,10.0,29.0,-27.12963,-48.59934,Meia Praia
47078621.0,670.0,2022.0,11.0,28.0,-27.10788,-48.61597,Meia Praia
48254075.0,325.0,2022.0,10.0,12.0,-27.13487,-48.59603,Meia Praia
7.092451975149527e+17,999.0,2022.0,11.0,3.0,-27.13729,-48.59424,Meia Praia
28366360.0,400.0,2022.0,10.0,6.0,-27.12878,-48.60303,Meia Praia
30900885.0,49.0,2022.0,10.0,6.0,-27.09222,-48.60721,Meia Praia
53173167.0,1500.0,2022.0,11.0,26.0,-27.13606834411621,-48.595481872558594,Meia Praia
40969000.0,550.0,2022.0,10.0,24.0,-27.1149,-48.60979,Meia Praia
46486203.0,550.0,2022.0,10.0,11.0,-27.09598,-48.61669,Meia Praia
48954184.0,1850.0,2022.0,11.0,30.0,-27.13045,-48.60009,Meia Praia
46732171.0,900.0,2022.0,12.0,1.0,-27.13575,-48.59959,Centro
35912580.0,220.0,2022.0,12.0,7.0,-27.12541,-48.60554,Meia Praia
52845343.0,700.0,2022.0,11.0,29.0,-27.13192,-48.60637,Morretes
53257909.0,110.0,2022.0,11.0,28.0,-27.12911,-48.6053,Centro
7.297906314786604e+17,310.0,2022.0,10.0,20.0,-27.1508892,-48.58880010000001,Meia Praia
48101929.0,300.0,2022.0,10.0,26.0,-27.15098,-48.5874,Meia Praia
16707075.0,800.0,2022.0,11.0,20.0,-27.13201,-48.60118,Meia Praia
32547411.0,200.0,2022.0,11.0,6.0,-27.10395,-48.61509,Centro
39202645.0,500.0,2022.0,11.0,29.0,-27.12423,-48.60707,Meia Praia
36032020.0,350.0,2022.0,11.0,16.0,-27.11728,-48.60799,Meia Praia
47311467.0,170.0,2022.0,10.0,22.0,-27.10197,-48.61667,Morretes
54004838.0,156.0,2022.0,10.0,9.0,-27.08713,-48.61403,Centro
39644383.0,800.0,2022.0,11.0,15.0,-27.12655,-48.60376,Meia Praia
40583828.0,400.0,2022.0,10.0,24.0,-27.13601,-48.5988,Centro
53334329.0,1000.0,2022.0,11.0,14.0,-27.13802,-48.59438,Meia Praia
7.700326697281064e+17,920.0,2022.0,12.0,3.0,-27.1379245,-48.593278,Meia Praia
37684935.0,145.0,2022.0,6.0,10.0,-27.13149,-48.61714,Centro
8325723.0,670.0,2022.0,11.0,12.0,-27.1291,-48.59985,Centro
38800916.0,250.0,2022.0,10.0,6.0,-27.15303,-48.59061,Meia Praia
45675384.0,1300.0,2022.0,11.0,21.0,-27.1295,-48.59856,Meia Praia
41003097.0,610.0,2022.0,11.0,14.0,-27.10018,-48.61406,Meia Praia
46101184.0,800.0,2022.0,12.0,3.0,-27.15612,-48.57597,Meia Praia
52324280.0,500.0,2022.0,11.0,27.0,-27.13123,-48.62456,Meia Praia
5.774934235749659e+17,250.0,2022.0,11.0,2.0,-27.127178192138672,-48.60329055786133,Meia Praia
52655055.0,220.0,2022.0,11.0,19.0,-27.09579,-48.61947,Meia Praia
7.211567903778904e+17,1000.0,2022.0,11.0,28.0,-27.15837,-48.5712,Meia Praia
6.045210432815346e+17,500.0,2022.0,11.0,14.0,-27.097461700439453,-48.61371612548828,Meia Praia
52370303.0,730.0,2022.0,11.0,26.0,-27.12473,-48.60617,Centro
41776405.0,3500.0,2022.0,11.0,8.0,-27.13243,-48.59839,Meia Praia
51869457.0,500.0,2022.0,10.0,18.0,-27.13779,-48.59194,Centro
22031263.0,299.0,2022.0,11.0,18.0,-27.13188,-48.59774,Meia Praia
37747080.0,560.0,2022.0,10.0,24.0,-27.12903,-48.60218,Meia Praia
53075699.0,450.0,2022.0,11.0,27.0,-27.13905,-48.59125,Morretes
52536443.0,280.0,2022.0,11.0,27.0,-27.09759,-48.61329,Morretes
41409542.0,5000.0,2022.0,11.0,14.0,-27.1379,-48.59845,Meia Praia
49050392.0,250.0,2022.0,10.0,6.0,-27.13206,-48.59931,Meia Praia
53547226.0,1000.0,2022.0,10.0,28.0,-27.15287,-48.58124,Meia Praia
21045150.0,130.0,2022.0,11.0,14.0,-27.09315,-48.61401,Centro
6.45112019862188e+17,150.0,2022.0,10.0,27.0,-27.08936,-48.61789,Ilhota
39145712.0,225.0,2022.0,11.0,16.0,-27.11617,-48.60829,Meia Praia
29927656.0,175.0,2022.0,11.0,26.0,-27.09071,-48.60996,Meia Praia
3325949.0,450.0,2022.0,6.0,28.0,-27.10022,-48.61595,Meia Praia
7.218602406808096e+17,400.0,2022.0,10.0,14.0,-27.1378209,-48.5981104,Meia Praia
28102949.0,500.0,2022.0,11.0,25.0,-27.13944,-48.59518,Meia Praia
53936201.0,1465.0,2022.0,8.0,18.0,-27.13869,-48.59287,Centro
47579191.0,150.0,2022.0,11.0,14.0,-27.15556,-48.5895,Morretes
7.196080359195497e+17,250.0,2022.0,11.0,1.0,-27.153385543021407,-48.583918033868414,Meia Praia
6.752422375868653e+17,200.0,2022.0,10.0,10.0,-27.11789012655284,-48.61038040369749,Meia Praia
52509425.0,650.0,2022.0,11.0,4.0,-27.13754,-48.60056,Meia Praia
5.601286782836685e+17,350.0,2022.0,11.0,6.0,-27.1284,-48.60554,Meia Praia
40787998.0,650.0,2022.0,11.0,15.0,-27.12765,-48.60131,Canto da Praia
42195352.0,250.0,2022.0,10.0,22.0,-27.12138,-48.61035,Meia Praia
21324331.0,99.0,2022.0,10.0,28.0,-27.13354,-48.59698,Morretes
6.708545956048069e+17,750.0,2022.0,10.0,22.0,-27.13262,-48.59902,Centro
44192417.0,250.0,2022.0,11.0,26.0,-27.13028,-48.60069,Meia Praia
41261801.0,700.0,2022.0,10.0,23.0,-27.13421,-48.60406,Meia Praia
53772254.0,200.0,2022.0,10.0,23.0,-27.11962,-48.61125,Meia Praia
46724379.0,99.0,2022.0,10.0,25.0,-27.13821,-48.59764,Meia Praia
3325949.0,550.0,2022.0,11.0,12.0,-27.10022,-48.61595,Meia Praia
49458831.0,499.0,2022.0,11.0,21.0,-27.122492,-48.605965,Meia Praia
42195352.0,250.0,2022.0,11.0,13.0,-27.12138,-48.61035,Centro
16804726.0,2500.0,2022.0,11.0,30.0,-27.12809,-48.60703,Centro
7.252053265286524e+17,175.0,2022.0,10.0,25.0,-27.141869194747937,-48.59480468836059,Meia Praia
53784203.0,150.0,2022.0,11.0,23.0,-27.10275,-48.61798,Meia Praia
53717416.0,507.0,2022.0,6.0,29.0,-27.13306,-48.60033,Centro
46088002.0,800.0,2022.0,10.0,31.0,-27.1375,-48.59726,Morretes
23299596.0,150.0,2022.0,6.0,11.0,-27.13328,-48.5977,Meia Praia
23496753.0,180.0,2022.0,11.0,16.0,-27.13965,-48.59203,Meia Praia
45515726.0,489.0,2022.0,10.0,27.0,-27.153999,-48.573078,Meia Praia
30957478.0,700.0,2022.0,10.0,26.0,-27.15611,-48.59077,Meia Praia
22191680.0,250.0,2022.0,10.0,31.0,-27.1374,-48.59381,Morretes
51825638.0,650.0,2022.0,11.0,26.0,-27.14132,-48.59172,Meia Praia
53444370.0,1500.0,2022.0,11.0,3.0,-27.13769,-48.59728,Meia Praia
7.036782418222383e+17,790.0,2022.0,11.0,18.0,-27.14154,-48.59816,Meia Praia
47558531.0,850.0,2022.0,11.0,20.0,-27.13322,-48.59704,Centro
7.28531681504671e+17,180.0,2022.0,11.0,11.0,-27.107656803493107,-48.61662377208841,Meia Praia
30734478.0,300.0,2022.0,10.0,31.0,-27.12153,-48.61533,Morretes
6.738645489442196e+17,2500.0,2022.0,10.0,29.0,-27.0990606,-48.6146317,Meia Praia
28223018.0,599.0,2022.0,10.0,23.0,-27.09677,-48.61532,Meia Praia
53601110.0,350.0,2022.0,11.0,23.0,-27.148069,-48.580708,Centro
41676390.0,350.0,2022.0,10.0,18.0,-27.14287,-48.59616,Meia Praia
48529496.0,200.0,2022.0,11.0,6.0,-27.11618,-48.61075,Meia Praia
41041896.0,180.0,2022.0,10.0,26.0,-27.15594,-48.58697,Morretes
32520732.0,500.0,2022.0,11.0,19.0,-27.12988,-48.6046,Meia Praia
47179602.0,420.0,2022.0,10.0,10.0,-27.13988,-48.59261,Meia Praia
40794806.0,370.0,2022.0,10.0,7.0,-27.09866,-48.6607,Meia Praia
48699117.0,530.0,2022.0,10.0,18.0,-27.13547,-48.59391,Meia Praia
9020559.0,700.0,2022.0,11.0,3.0,-27.1302,-48.59923,Centro
52798295.0,800.0,2022.0,10.0,19.0,-27.14987,-48.58694,Meia Praia
39837003.0,140.0,2022.0,8.0,16.0,-27.08941,-48.61471,Meia Praia
22374889.0,1380.0,2022.0,11.0,30.0,-27.13146,-48.60699,Centro
53352511.0,500.0,2022.0,10.0,5.0,-27.14941,-48.59118,Morretes
7.342582018858685e+17,2200.0,2022.0,10.0,27.0,-27.13644,-48.59545,Centro
53115314.0,500.0,2022.0,11.0,13.0,-27.12759,-48.60501,Centro
22448710.0,1400.0,2022.0,11.0,22.0,-27.11695,-48.60778,Meia Praia
23496753.0,180.0,2022.0,11.0,18.0,-27.13965,-48.59203,Meia Praia
5.584810290198973e+17,450.0,2022.0,10.0,18.0,-27.12021,-48.62132,Meia Praia
5.080813889706732e+17,200.0,2022.0,10.0,18.0,-27.15738,-48.56815,Meia Praia
7.262855986428786e+17,910.0,2022.0,11.0,22.0,-27.14061,-48.59737,Morretes
46017718.0,600.0,2022.0,11.0,10.0,-27.13108,-48.60078,Meia Praia
53600501.0,590.0,2022.0,11.0,8.0,-27.06457,-48.59591,Meia Praia
3975503.0,750.0,2022.0,10.0,18.0,-27.12512,-48.60336,Meia Praia
53962478.0,750.0,2022.0,10.0,14.0,-27.11116,-48.61019,Morretes
52666674.0,897.0,2022.0,8.0,24.0,-27.15226,-48.57156,Meia Praia
46329896.0,1100.0,2022.0,10.0,25.0,-27.13171,-48.59954,Meia Praia
29761442.0,350.0,2022.0,10.0,9.0,-27.13813,-48.59385,Meia Praia
7.09463566641871e+17,25000.0,2022.0,11.0,11.0,-27.12823,-48.60666,Meia Praia
48220549.0,280.0,2022.0,11.0,12.0,-27.12084,-48.60685,Morretes
22876372.0,2000.0,2022.0,8.0,6.0,-27.11068,-48.6106,Meia Praia
6.228787086740092e+17,620.0,2022.0,11.0,5.0,-27.13369,-48.59931,Centro
30565467.0,350.0,2022.0,10.0,19.0,-27.1207,-48.60528,Centro
12490354.0,299.0,2022.0,6.0,3.0,-27.10159,-48.61487,Meia Praia
22452333.0,634.0,2022.0,10.0,30.0,-27.12038,-48.60771,Meia Praia
35826155.0,590.0,2022.0,11.0,11.0,-27.13791,-48.60296,Morretes
47819780.0,250.0,2022.0,11.0,4.0,-27.11719,-48.61183,Meia Praia
7.19616415420652e+17,1000.0,2022.0,10.0,14.0,-27.12812,-48.60604,Meia Praia
